71.25	156.25
322.5	355
267.5	246.25
201.25	330
72.5	62.5
113.75	126.25
143.75	346.25
127.5	117.5
236.25	257.5
88.75	163.75
232.5	346.25
388.75	571.25
233.75	195
126.25	205
191.25	302.5
156.25	115
117.5	131.25
290	205
178.75	215
137.5	157.5
86.25	151.25
226.25	698.75
96.25	217.5
166.25	166.25
17.5	113.75
38.75	35
238.75	258.75
253.75	301.25
57.5	47.5
180	188.75
91.25	185
340	458.75
130	197.5
137.5	377.5
301.25	266.25
176.25	187.5
185	205
92.5	123.75
221.25	297.5
156.25	83.75
196.25	198.75
391.25	373.75
292.5	226.25
213.75	233.75
152.5	178.75
315	346.25
227.5	248.75
206.25	272.5
172.5	128.75
126.25	127.5
167.5	201.25
172.5	310
198.75	210
188.75	198.75
162.5	150
215	267.5
152.5	160
203.75	276.25
222.5	271.25
43.75	3.75
272.5	275
63.75	192.5
167.5	187.5
91.25	138.75
250	235
157.5	136.25
15	58.75
216.25	200
140	191.25
542.5	633.75
125	145
176.25	201.25
175	253.75
188.75	242.5
198.75	162.5
148.75	160
75	80
57.5	60
478.75	371.25
115	201.25
16.25	93.75
405	416.25
167.5	148.75
76.25	137.5
151.25	185
128.75	175
110	120
122.5	113.75
68.75	356.25
243.75	212.5
381.25	445
208.75	161.25
260	253.75
136.25	103.75
138.75	255
186.25	206.25
102.5	138.75
45	160
152.5	216.25
113.75	143.75
135	96.25
223.75	215
420	411.25
222.5	222.5
86.25	171.25
265	255
152.5	213.75
212.5	145
42.5	65
338.75	287.5
163.75	178.75
117.5	128.75
187.5	192.5
161.25	181.25
252.5	255
235	225
312.5	393.75
350	340
107.5	85
152.5	121.25
252.5	252.5
353.75	655
136.25	198.75
230	252.5
307.5	328.75
156.25	146.25
235	180
56.25	123.75
162.5	2.5
300	245
7.5	123.75
167.5	200
157.5	205
123.75	155
167.5	297.5
306.25	386.25
147.5	246.25
107.5	185
202.5	247.5
217.5	137.5
223.75	310
410	518.75
147.5	100
111.25	111.25
85	116.25
81.25	82.5
245	312.5
28.75	148.75
82.5	95
288.75	337.5
300	261.25
288.75	201.25
243.75	242.5
126.25	90
188.75	145
251.25	231.25
190	152.5
111.25	152.5
193.75	196.25
227.5	342.5
190	282.5
465	467.5
27.5	5
198.75	346.25
106.25	141.25
210	207.5
152.5	248.75
150	152.5
457.5	383.75
450	408.75
225	188.75
110	188.75
187.5	158.75
311.25	412.5
367.5	598.75
198.75	170
542.5	493.75
143.75	250
161.25	186.25
138.75	192.5
308.75	263.75
298.75	337.5
205	263.75
245	336.25
241.25	216.25
187.5	268.75
5	7.5
148.75	236.25
180	152.5
120	245
383.75	306.25
276.25	323.75
130	207.5
75	225
71.25	77.5
113.75	97.5
230	215
122.5	116.25
345	413.75
138.75	121.25
203.75	301.25
178.75	187.5
248.75	375
288.75	375
131.25	123.75
350	406.25
500	385
161.25	95
103.75	143.75
91.25	1.25
131.25	133.75
192.5	225
207.5	121.25
378.75	418.75
90	152.5
180	172.5
247.5	185
256.25	247.5
40	175
130	128.75
143.75	123.75
197.5	290
103.75	83.75
152.5	153.75
215	276.25
195	251.25
122.5	122.5
1.25	1.25
126.25	182.5
270	310
373.75	373.75
95	141.25
102.5	73.75
120	195
80	121.25
193.75	195
111.25	207.5
142.5	231.25
120	223.75
150	192.5
118.75	96.25
240	252.5
143.75	145
110	212.5
146.25	171.25
163.75	176.25
162.5	1.25
236.25	293.75
172.5	217.5
191.25	215
190	170
106.25	160
116.25	193.75
225	136.25
155	221.25
363.75	255
266.25	290
161.25	237.5
196.25	217.5
175	146.25
210	266.25
90	213.75
16.25	121.25
285	316.25
103.75	73.75
266.25	235
75	137.5
97.5	327.5
142.5	246.25
267.5	461.25
135	338.75
176.25	147.5
202.5	322.5
147.5	143.75
96.25	81.25
197.5	218.75
213.75	137.5
201.25	222.5
155	198.75
262.5	293.75
151.25	216.25
100	110
120	221.25
83.75	128.75
232.5	281.25
100	248.75
336.25	401.25
236.25	215
322.5	390
261.25	373.75
85	131.25
6.25	123.75
121.25	152.5
158.75	192.5
141.25	176.25
132.5	118.75
146.25	242.5
73.75	95
93.75	163.75
115	146.25
288.75	436.25
197.5	298.75
141.25	232.5
311.25	301.25
193.75	213.75
85	95
103.75	181.25
126.25	156.25
171.25	178.75
278.75	267.5
191.25	73.75
448.75	417.5
123.75	165
266.25	266.25
167.5	315
190	210
340	387.5
271.25	371.25
72.5	162.5
398.75	428.75
47.5	75
132.5	201.25
88.75	80
251.25	333.75
117.5	362.5
2.5	62.5
265	297.5
47.5	73.75
185	186.25
163.75	145
222.5	320
218.75	221.25
5	111.25
221.25	322.5
226.25	313.75
92.5	176.25
66.25	158.75
122.5	106.25
88.75	115
63.75	128.75
72.5	121.25
108.75	223.75
125	217.5
182.5	272.5
257.5	346.25
51.25	53.75
178.75	168.75
97.5	148.75
372.5	336.25
111.25	131.25
321.25	355
226.25	308.75
191.25	132.5
171.25	152.5
81.25	95
92.5	143.75
180	202.5
435	327.5
272.5	372.5
67.5	77.5
202.5	161.25
165	126.25
272.5	253.75
200	155
226.25	157.5
168.75	305
343.75	356.25
1.25	3.75
423.75	423.75
158.75	92.5
95	226.25
52.5	7.5
112.5	190
126.25	265
176.25	165
60	170
163.75	112.5
130	111.25
341.25	302.5
97.5	47.5
471.25	380
77.5	66.25
215	297.5
36.25	123.75
101.25	92.5
286.25	318.75
142.5	75
208.75	187.5
92.5	262.5
247.5	157.5
285	240
375	343.75
225	237.5
25	33.75
102.5	225
86.25	161.25
1.25	121.25
218.75	231.25
48.75	70
173.75	263.75
237.5	238.75
100	1.25
301.25	271.25
293.75	318.75
62.5	6.25
577.5	517.5
127.5	126.25
111.25	112.5
207.5	260
40	72.5
216.25	205
232.5	128.75
2.5	143.75
151.25	163.75
83.75	305
107.5	275
206.25	287.5
112.5	180
258.75	246.25
226.25	273.75
138.75	120
237.5	225
493.75	400
115	210
196.25	208.75
28.75	137.5
191.25	172.5
248.75	282.5
273.75	246.25
93.75	105
203.75	425
231.25	322.5
146.25	160
81.25	127.5
102.5	92.5
103.75	95
131.25	81.25
63.75	111.25
191.25	212.5
347.5	337.5
42.5	282.5
102.5	192.5
311.25	243.75
188.75	286.25
132.5	266.25
125	125
301.25	290
277.5	260
236.25	475
382.5	486.25
128.75	222.5
293.75	271.25
298.75	236.25
343.75	333.75
161.25	118.75
235	215
298.75	311.25
176.25	231.25
56.25	168.75
188.75	205
53.75	121.25
333.75	335
101.25	138.75
213.75	418.75
362.5	396.25
248.75	262.5
68.75	143.75
210	191.25
255	327.5
310	298.75
60	43.75
220	272.5
231.25	211.25
181.25	200
200	292.5
117.5	121.25
162.5	162.5
155	186.25
51.25	118.75
225	258.75
198.75	208.75
121.25	65
175	116.25
80	116.25
221.25	211.25
187.5	291.25
132.5	177.5
371.25	453.75
123.75	206.25
335	358.75
102.5	112.5
111.25	150
301.25	312.5
326.25	307.5
308.75	355
123.75	113.75
93.75	205
6.25	113.75
137.5	172.5
311.25	387.5
157.5	178.75
103.75	143.75
141.25	143.75
278.75	252.5
1.25	112.5
158.75	187.5
40	93.75
22.5	52.5
92.5	143.75
361.25	391.25
215	253.75
217.5	217.5
80	106.25
123.75	176.25
222.5	253.75
67.5	100
110	122.5
192.5	420
300	301.25
266.25	230
27.5	98.75
233.75	312.5
132.5	127.5
165	148.75
112.5	155
243.75	233.75
213.75	203.75
125	96.25
176.25	167.5
275	467.5
195	165
520	485
130	212.5
417.5	427.5
5	15
103.75	198.75
336.25	403.75
65	191.25
208.75	220
476.25	467.5
107.5	247.5
218.75	165
187.5	198.75
261.25	251.25
1.25	71.25
77.5	162.5
68.75	107.5
135	172.5
193.75	182.5
57.5	108.75
352.5	332.5
156.25	138.75
173.75	395
198.75	220
121.25	121.25
145	265
65	206.25
121.25	250
97.5	161.25
137.5	272.5
296.25	252.5
393.75	383.75
118.75	120
353.75	441.25
388.75	380
166.25	271.25
225	175
298.75	201.25
140	210
16.25	72.5
210	142.5
142.5	248.75
96.25	210
92.5	171.25
243.75	275
142.5	107.5
111.25	217.5
236.25	230
251.25	213.75
175	195
442.5	343.75
145	253.75
102.5	73.75
75	162.5
106.25	250
126.25	111.25
155	152.5
185	237.5
218.75	162.5
226.25	167.5
68.75	2.5
141.25	205
128.75	232.5
163.75	188.75
197.5	216.25
120	152.5
66.25	106.25
92.5	128.75
245	162.5
98.75	247.5
111.25	132.5
257.5	180
168.75	131.25
191.25	253.75
265	316.25
132.5	113.75
40	121.25
145	131.25
366.25	317.5
60	135
150	215
235	312.5
310	340
345	343.75
91.25	92.5
205	183.75
190	153.75
155	261.25
360	262.5
158.75	178.75
190	318.75
7.5	72.5
190	255
136.25	206.25
117.5	120
96.25	133.75
300	352.5
163.75	235
360	361.25
175	165
2.5	15
1.25	131.25
196.25	260
212.5	187.5
103.75	180
175	175
102.5	123.75
2.5	165
146.25	176.25
162.5	253.75
228.75	272.5
328.75	360
86.25	112.5
181.25	182.5
183.75	195
86.25	186.25
101.25	153.75
68.75	113.75
330	295
222.5	175
257.5	518.75
106.25	80
196.25	165
105	142.5
102.5	170
83.75	125
200	148.75
93.75	133.75
192.5	165
208.75	180
101.25	121.25
163.75	207.5
93.75	85
122.5	112.5
212.5	215
187.5	187.5
82.5	351.25
180	278.75
78.75	112.5
306.25	287.5
292.5	263.75
97.5	188.75
208.75	258.75
138.75	180
95	132.5
121.25	253.75
373.75	386.25
61.25	162.5
176.25	400
88.75	233.75
127.5	152.5
555	421.25
480	347.5
118.75	152.5
200	252.5
510	532.5
62.5	63.75
186.25	217.5
240	195
73.75	58.75
16.25	73.75
50	102.5
196.25	245
77.5	167.5
142.5	163.75
92.5	97.5
285	338.75
255	255
125	130
160	192.5
92.5	103.75
165	175
241.25	195
263.75	347.5
197.5	178.75
355	307.5
298.75	320
196.25	282.5
125	128.75
83.75	115
181.25	146.25
303.75	237.5
312.5	351.25
121.25	168.75
140	150
221.25	181.25
123.75	166.25
426.25	427.5
133.75	113.75
1.25	42.5
57.5	226.25
106.25	148.75
365	355
201.25	201.25
106.25	223.75
260	202.5
322.5	253.75
207.5	241.25
2.5	242.5
161.25	242.5
157.5	168.75
295	313.75
38.75	142.5
197.5	266.25
277.5	290
137.5	240
223.75	365
90	127.5
115	96.25
142.5	141.25
103.75	180
142.5	165
211.25	197.5
223.75	146.25
98.75	80
138.75	186.25
193.75	228.75
93.75	208.75
345	308.75
362.5	353.75
145	216.25
121.25	72.5
311.25	252.5
252.5	273.75
163.75	201.25
177.5	198.75
61.25	73.75
318.75	520
630	583.75
206.25	250
61.25	132.5
312.5	257.5
175	175
133.75	207.5
81.25	195
283.75	287.5
207.5	210
317.5	301.25
132.5	163.75
140	133.75
111.25	176.25
110	155
87.5	258.75
112.5	115
111.25	343.75
93.75	142.5
130	132.5
108.75	242.5
152.5	142.5
242.5	242.5
130	185
228.75	347.5
121.25	237.5
98.75	175
312.5	268.75
306.25	268.75
88.75	132.5
60	121.25
213.75	167.5
206.25	271.25
56.25	57.5
191.25	245
150	172.5
137.5	248.75
