1.25 76.8181818182 54.6017701708
2.5 111.875 79.0956369951
5.0 44.5833333333 47.239784316
6.25 143.75 35.5902608401
16.25 90.3125 19.7518788663
40.0 115.625 38.3904691948
47.5 63.3333333333 15.6236110494
56.25 116.666666667 45.6929668792
57.5 112.25 63.2030458127
60.0 125.892857143 37.4863920888
61.25 93.0 51.2871816344
63.75 144.166666667 34.9155727752
68.75 158.125 110.063310379
72.5 88.125 59.137683629
73.75 88.0 54.3518628936
75.0 151.25 52.0366457412
77.5 121.875 44.0569588714
80.0 114.583333333 6.23609564462
81.25 125.0 43.6248209165
82.5 200.625 95.2648446438
83.75 168.4375 79.0044253112
85.0 114.166666667 14.872140248
86.25 144.791666667 34.6441483355
88.75 139.166666667 49.2107852903
90.0 140.0 52.8928752291
91.25 104.0 60.7628587214
92.5 150.138888889 47.0351687439
93.75 149.107142857 43.474717025
95.0 183.75 47.0787239632
96.25 157.25 50.8392073109
97.5 171.25 82.6104059224
98.75 165.25 58.4080473907
100.0 120.0 101.288572899
101.25 119.464285714 42.4887440076
102.5 133.611111111 50.0778714591
103.75 142.222222222 44.615556026
106.25 199.642857143 94.6273572213
107.5 198.125 73.0020333621
108.75 180.9375 56.0856975418
110.0 159.75 36.3696301878
111.25 166.022727273 67.6152597208
112.5 168.928571429 63.2999822678
113.75 122.5 19.0667686477
115.0 163.4375 45.8459973035
117.5 158.541666667 92.3349221434
118.75 153.125 56.0029296109
120.0 213.333333333 31.7843209076
121.25 161.125 64.8277766471
122.5 133.541666667 43.4058887774
123.75 169.53125 31.0489627192
125.0 132.678571429 39.4800388727
126.25 150.277777778 55.1411628414
127.5 127.1875 15.4205372393
128.75 192.916666667 28.4922016621
130.0 167.857142857 39.135263862
131.25 112.916666667 22.7608338062
132.5 160.0 50.7252094624
133.75 184.166666667 50.72734853
135.0 187.75 80.8292954318
136.25 207.5 77.1058525665
137.5 228.392857143 77.9729643099
138.75 175.833333333 46.1297234859
140.0 171.25 30.6568711711
141.25 179.166666667 43.5630928144
142.5 174.659090909 54.1202651432
143.75 198.958333333 76.6601559735
145.0 216.5625 52.4581306258
146.25 186.041666667 27.3234547698
147.5 184.791666667 58.7075053171
150.0 183.125 23.2093057845
151.25 188.333333333 21.5622483882
152.5 185.277777778 41.6782391337
155.0 191.09375 37.1989871964
156.25 150.208333333 49.6152733261
157.5 177.0 24.0260275535
158.75 175.416666667 39.2684846778
161.25 205.555555556 98.6754484956
162.5 118.541666667 90.3160442403
163.75 181.111111111 33.5329670107
165.0 150.0 19.9217218131
167.5 216.964285714 59.1338416179
168.75 165.3125 90.2486798726
171.25 184.166666667 28.3272052196
172.5 212.1875 65.0863308902
175.0 175.178571429 39.6042282838
176.25 215.9375 74.9133614167
177.5 191.666666667 54.8324468013
178.75 190.416666667 18.9937855334
180.0 207.142857143 41.1970129688
181.25 176.25 22.3839600309
185.0 209.583333333 21.1722433599
186.25 241.666666667 42.3813703832
187.5 216.25 47.2305956628
188.75 211.458333333 43.9425327053
190.0 223.75 61.4271556768
191.25 195.416666667 66.0308219277
192.5 253.75 98.3854028807
193.75 213.541666667 27.3425098925
195.0 214.166666667 36.2332336705
196.25 212.34375 48.7637700905
197.5 243.75 40.2059430575
198.75 209.642857143 61.0865687165
200.0 210.0 55.6158700372
201.25 251.25 56.3563808869
202.5 243.75 65.8834197655
203.75 331.25 56.5478226813
205.0 248.75 44.1941738242
206.25 257.857142857 21.4924642703
207.5 208.125 51.2080621094
208.75 201.5 34.3456693049
210.0 210.5 43.1320646387
211.25 190.416666667 28.5104756576
212.5 208.125 50.9096933304
213.75 232.083333333 90.1551517601
215.0 273.75 15.8853312839
216.25 196.25 9.07147544045
217.5 196.25 34.0381220105
218.75 222.75 62.2264011494
221.25 253.125 58.526836793
222.5 248.5 48.4471361383
223.75 242.291666667 74.2862448947
225.0 199.25 43.9786880204
226.25 320.0 180.471027222
227.5 280.416666667 43.9025119504
230.0 245.416666667 22.5077147268
231.25 217.0 58.0387801388
232.5 238.125 82.5638957111
235.0 233.125 48.7780368096
236.25 276.458333333 94.8035706811
240.0 224.583333333 23.5038412936
243.75 240.9375 22.4891466879
245.0 265.25 61.407450688
248.75 306.666666667 49.0039680933
251.25 259.583333333 52.9281483607
252.5 262.25 36.3953980607
253.75 280.416666667 100.090237064
257.5 348.333333333 138.301954272
261.25 308.75 50.2908208987
265.0 289.583333333 25.6241531025
266.25 285.0 63.2504940692
272.5 300.416666667 51.7036158203
277.5 260.0 24.4948974278
285.0 298.333333333 42.258299645
288.75 337.5 86.2001667632
292.5 267.916666667 35.843021946
298.75 281.25 52.8973061696
300.0 290.0 41.4860669382
301.25 283.0 16.7444020496
306.25 314.166666667 51.5421887605
311.25 319.5 69.0407488372
312.5 328.0 54.7813836992
322.5 349.0625 57.3188382537
345.0 355.416666667 43.6526695124
350.0 355.0 37.2631408589
