1.25 99.1666666667 82.1626097714
2.5 163.194444444 77.2534409318
3.75 82.5 74.7548075377
6.25 104.453125 96.5326296336
7.5 132.65625 77.637070066
8.75 151.666666667 39.2153952195
15.0 174.0625 71.6402416157
16.25 126.5625 75.7172732522
33.75 112.5 67.9901187674
37.5 174.6875 87.9824867161
38.75 165.3125 39.6604238347
43.75 144.166666667 75.7210707502
46.25 205.0 42.4779354489
48.75 71.25 46.3680924775
50.0 175.0 47.4753225371
52.5 104.375 47.3833545844
53.75 167.0 72.6145646548
55.0 90.9375 49.8542798439
56.25 167.34375 49.2975559581
57.5 232.916666667 109.002739517
58.75 178.958333333 109.702288098
60.0 155.178571429 38.922017797
61.25 193.571428571 18.7491496406
62.5 168.75 55.0615186254
63.75 115.125 62.0016380832
65.0 203.0 75.8271059714
66.25 170.0 65.5267121104
67.5 145.25 36.3438440455
68.75 115.833333333 5.13701166914
70.0 164.0625 41.3386830795
71.25 213.333333333 70.3784413013
72.5 147.847222222 55.2704926104
73.75 154.375 59.9250834376
75.0 125.15625 53.1302846636
76.25 164.21875 71.7061535779
77.5 168.75 51.5994186014
78.75 172.777777778 91.1458267196
80.0 155.375 81.3154544044
81.25 115.892857143 67.2406203155
82.5 153.557692308 30.067416853
83.75 217.5 46.7289391063
85.0 166.666666667 43.3973885543
86.25 133.958333333 78.6073995492
87.5 174.583333333 35.5219024766
88.75 179.0625 36.9160259068
90.0 142.0 43.7971174851
91.25 137.5 58.7898800815
92.5 170.892857143 101.251574692
93.75 153.068181818 53.3517583962
95.0 193.392857143 46.7979809437
96.25 165.833333333 54.3194959374
97.5 202.083333333 62.3191828858
98.75 188.522727273 63.6258108133
100.0 175.288461538 55.0702214445
101.25 172.916666667 45.8825493334
102.5 174.632352941 59.9812542804
103.75 165.763888889 45.2369127961
105.0 173.583333333 53.7855825374
106.25 194.642857143 43.062010342
107.5 200.25 72.5548642982
108.75 192.375 59.3176038373
110.0 181.730769231 105.278406615
111.25 162.875 83.3076939724
112.5 187.410714286 62.2288121675
113.75 180.147058824 59.3916499147
115.0 190.104166667 46.4815665001
116.25 187.578125 65.4140489706
117.5 171.931818182 73.6591575271
118.75 207.1875 49.0186906317
120.0 178.0 69.9334505083
121.25 188.75 42.0317340431
122.5 170.5 58.7983843315
123.75 181.911764706 53.7459260547
125.0 189.553571429 45.9658431582
126.25 210.625 34.3598451442
127.5 179.567307692 39.9503031237
128.75 180.673076923 54.6571820018
130.0 161.71875 72.3069560861
131.25 178.571428571 62.9782720873
132.5 197.321428571 29.6928365236
133.75 206.904761905 58.914560624
135.0 190.486111111 44.2670613862
136.25 161.25 74.5731903185
137.5 209.84375 54.8201516182
138.75 225.27173913 61.087246634
140.0 188.59375 40.6222955831
141.25 186.55 68.4518809091
142.5 184.852941176 47.3971067328
143.75 200.657894737 71.3282908056
145.0 226.302083333 75.8420431983
146.25 226.5625 65.5813843156
147.5 209.833333333 65.3912370956
148.75 205.9375 77.1925605629
150.0 194.444444444 40.8593076874
151.25 198.083333333 56.3838530866
152.5 238.25 69.92116096
153.75 182.604166667 72.9270081952
155.0 200.25 90.8592661758
156.25 212.5 70.3849708222
157.5 222.291666667 71.5408901142
158.75 175.625 33.0163311862
160.0 213.833333333 43.4273019604
161.25 242.5 79.9201367671
162.5 210.555555556 61.4144931522
163.75 203.75 63.932201502
165.0 205.694444444 77.4195619998
166.25 199.125 45.8923672848
167.5 205.375 64.3053020753
168.75 226.25 42.6446500334
170.0 234.553571429 72.1815777454
171.25 212.5 31.0292200998
172.5 196.153846154 48.7055061709
173.75 214.010416667 51.4148506821
175.0 219.351851852 53.6010753096
176.25 227.708333333 59.9019018665
177.5 218.977272727 64.2169135312
178.75 238.055555556 62.6473571512
180.0 233.214285714 47.3722772628
181.25 227.5 68.623259801
182.5 235.25 55.3025767935
183.75 232.053571429 52.3650628633
185.0 235.384615385 58.9886409685
186.25 267.833333333 54.0880198278
187.5 237.5 54.888279389
188.75 263.75 65.4700551779
190.0 220.096153846 38.1055642088
191.25 210.0 72.5807739694
192.5 230.0 40.1559460105
193.75 251.136363636 69.0107751498
195.0 234.107142857 56.6462798461
196.25 259.375 56.6520354886
197.5 247.916666667 92.1238598603
198.75 228.214285714 51.8663165833
200.0 258.863636364 46.8145960675
201.25 240.833333333 45.1194402546
202.5 254.659090909 81.247536517
203.75 233.75 37.5676473179
205.0 295.568181818 50.2504060261
206.25 276.842105263 95.0980868466
207.5 236.25 70.9126629681
208.75 259.84375 59.663566864
210.0 271.193181818 95.069111578
211.25 255.961538462 50.4931303547
212.5 283.375 53.9966723512
213.75 262.884615385 79.8607330695
215.0 246.590909091 52.4379798957
216.25 226.785714286 40.5589140659
217.5 270.446428571 42.7268294112
218.75 233.035714286 32.4509048331
220.0 267.083333333 61.9944834015
221.25 269.519230769 54.0177554088
222.5 262.8125 55.8180754961
223.75 252.96875 51.5802526258
225.0 262.864583333 61.7364601876
226.25 296.923076923 60.1033072666
227.5 282.777777778 57.9115038999
228.75 289.25 39.114681813
230.0 233.5 30.7652401258
231.25 280.192307692 73.7065487283
232.5 257.5 38.8799141881
233.75 283.461538462 68.8507196595
235.0 282.307692308 72.5643715452
236.25 241.25 53.1129187944
237.5 285.75 23.0298719059
238.75 297.272727273 64.1394480928
240.0 300.0 49.4303487242
241.25 282.788461538 79.0404500966
242.5 267.25 43.1282003643
243.75 273.958333333 79.5590604345
245.0 286.75 73.2259630641
246.25 282.115384615 83.5788788755
247.5 269.444444444 28.7838635779
248.75 293.4375 110.887312591
250.0 321.458333333 46.353581457
251.25 311.931818182 57.7104932665
252.5 295.416666667 49.083616298
253.75 271.071428571 68.198857642
255.0 299.125 52.8679073257
256.25 307.34375 64.1544690449
257.5 295.277777778 36.5232886975
258.75 278.854166667 36.5912754762
260.0 314.0 67.1281423845
261.25 283.0 80.3025528859
262.5 314.75 30.6736857909
263.75 315.0 50.289341387
265.0 308.0 34.6914975174
266.25 281.25 27.6020832547
267.5 346.25 54.6265732039
268.75 320.416666667 51.7916834272
271.25 327.980769231 101.330735216
272.5 268.333333333 112.834379611
273.75 285.138888889 32.174893402
275.0 373.214285714 102.386385515
276.25 327.916666667 55.7742224409
277.5 323.59375 71.0755471202
278.75 344.166666667 104.014889426
280.0 286.041666667 84.6482201854
281.25 300.9375 55.5397872588
282.5 319.84375 31.4520809874
283.75 325.0 51.2347538298
285.0 306.5 53.3291665039
286.25 390.714285714 120.230168291
287.5 331.071428571 34.86215567
288.75 304.125 56.7341662933
290.0 342.75 30.5102441813
291.25 337.916666667 77.3525703444
292.5 323.333333333 49.8992039571
293.75 345.3125 58.6526787006
295.0 351.09375 68.1950256502
297.5 328.25 69.8104576693
298.75 334.285714286 49.7666749821
301.25 338.958333333 65.5243937824
302.5 323.75 35.5463312687
303.75 305.0 29.4392028878
305.0 326.25 98.9949493661
306.25 317.678571429 66.7933532682
307.5 354.75 66.310821138
308.75 375.892857143 64.9474866366
310.0 342.083333333 65.9413670535
311.25 373.928571429 40.1305268303
312.5 422.25 64.2572953057
316.25 362.083333333 55.0741293369
317.5 340.972222222 42.2614948933
318.75 339.375 45.6677881553
321.25 344.464285714 70.6565420805
322.5 313.333333333 53.0755488798
323.75 392.083333333 97.0198290156
330.0 394.6875 44.6372094642
333.75 415.535714286 67.1480811038
335.0 362.03125 44.1009916095
337.5 359.583333333 42.0358643171
338.75 433.541666667 62.1004590473
341.25 367.1875 43.3677497543
342.5 383.0 42.6804990599
343.75 359.6875 33.0290473485
347.5 349.75 22.0283907719
348.75 359.6875 40.8634827046
350.0 377.5 49.94528256
352.5 417.916666667 14.1544064596
355.0 457.083333333 103.789316513
357.5 369.6875 45.3146551212
358.75 425.0 47.4423992859
360.0 421.0 124.838395536
361.25 370.416666667 38.6670258604
362.5 460.0 65.5171733212
363.75 380.833333333 99.5057228952
366.25 404.166666667 67.235851465
367.5 396.666666667 106.801672376
368.75 415.0 82.8590670959
373.75 395.5 33.5279733954
375.0 395.416666667 66.7811516988
378.75 448.75 16.8170300588
381.25 415.625 54.4467916869
383.75 454.791666667 57.3022717457
385.0 380.833333333 37.0997154826
387.5 445.3125 38.994941579
396.25 393.333333333 43.3293267379
403.75 450.416666667 42.2089708738
405.0 530.833333333 97.6298992226
