1.25 23.3333333333 28.6198746018
6.25 54.6875 28.0954706092
60.0 87.0833333333 60.7019128382
61.25 145.833333333 29.1607136782
62.5 75.8333333333 10.2232034553
63.75 72.9166666667 50.2321001839
65.0 113.333333333 35.1978534699
70.0 131.666666667 48.8656036719
73.75 113.75 35.7217254156
75.0 117.5 29.6199890277
77.5 100.0 60.0650688837
81.25 146.666666667 51.7640211816
90.0 121.25 29.4392028878
102.5 200.833333333 43.7956111449
106.25 127.8125 12.9414245255
110.0 143.4375 25.0682661696
111.25 120.0 34.4147497448
113.75 125.0 13.2680694401
116.25 115.416666667 18.3806208334
120.0 146.25 38.0104152393
121.25 148.0 47.9231155081
122.5 198.75 55.6869972854
125.0 180.833333333 48.6733728256
127.5 124.375 25.3182863757
132.5 212.916666667 95.0895046201
135.0 80.8333333333 55.5402756765
136.25 135.9375 22.7481970439
140.0 187.75 60.6547607365
143.75 132.5 25.0831949055
145.0 195.3125 41.1777302525
153.75 125.0 37.8043207407
155.0 188.75 52.08166664
156.25 139.166666667 35.1386144038
161.25 168.4375 15.3443546215
170.0 226.25 13.7310475444
175.0 167.8125 22.1037150441
177.5 245.416666667 29.0891827928
181.25 155.833333333 34.9453939104
186.25 166.041666667 77.6591667516
188.75 154.6875 37.3264211886
192.5 179.6875 39.0049576176
211.25 276.666666667 56.5716114515
217.5 233.75 50.9595427766
226.25 285.625 124.0605321
228.75 190.0 2.04124145232
248.75 262.916666667 64.6652706035
256.25 215.416666667 35.9445947103
265.0 288.75 24.4310253571
266.25 313.333333333 57.3034078878
286.25 256.25 39.422920575
296.25 327.916666667 64.7135783451
