1.25 61.25 76.666019666
2.5 121.5 66.0416535226
5.0 83.3333333333 34.3137079832
6.25 58.2142857143 39.9209997932
7.5 86.6666666667 57.3760741851
46.25 151.666666667 67.1234352187
51.25 75.0 13.8067012715
53.75 136.875 98.5262496749
56.25 134.166666667 53.6416867329
61.25 43.3333333333 27.619689032
62.5 97.1875 65.2302113192
71.25 139.583333333 66.59371008
72.5 147.5 48.3476990145
76.25 102.083333333 3.86400770646
77.5 97.9166666667 24.5232316159
78.75 118.333333333 25.048563942
80.0 106.25 14.6575492494
81.25 113.4375 26.9602572085
82.5 72.0833333333 48.0487310504
83.75 113.4375 37.3264211886
88.75 99.0625 15.1135028617
90.0 150.9375 108.214829015
91.25 130.25 79.0822356791
92.5 221.666666667 118.415464456
93.75 147.5 30.8980177358
95.0 170.416666667 72.466467341
96.25 123.333333333 36.4339203978
98.75 147.916666667 22.0400519257
100.0 129.21875 24.5581063182
101.25 107.75 30.0561973643
102.5 153.333333333 38.7880637425
103.75 143.4375 53.0578619881
106.25 148.333333333 73.6852352164
107.5 160.0 46.2060602086
108.75 182.083333333 23.2811917412
110.0 152.916666667 49.841763501
111.25 152.0 62.6428367812
112.5 166.5 40.3453838747
115.0 184.25 40.6094200894
117.5 203.333333333 33.3905758494
118.75 123.333333333 3.86400770646
121.25 221.666666667 85.6977083837
122.5 142.291666667 26.8329774821
125.0 135.416666667 26.5426805144
126.25 185.0 42.7858037204
127.5 145.625 46.9638047685
130.0 128.4375 31.7998501372
131.25 169.375 49.485635542
132.5 123.75 29.6507447911
133.75 137.916666667 25.8467706988
140.0 169.583333333 42.0853959891
141.25 143.75 27.1240536372
142.5 198.5 68.4671454057
143.75 207.678571429 50.1935031165
146.25 177.083333333 55.6246098613
147.5 166.25 39.6320971562
150.0 168.5 66.8272025451
152.5 170.833333333 22.3917147376
153.75 222.5 34.0954542425
155.0 162.8125 20.4323387978
157.5 174.464285714 55.6008460514
158.75 201.5625 24.4849283999
160.0 149.25 37.4382825461
161.25 221.5625 43.8247129911
162.5 252.5 71.5963802623
163.75 195.75 46.1288954995
165.0 223.928571429 62.8931512121
166.25 201.428571429 68.1955845719
168.75 193.75 18.9021603704
170.0 245.0 51.6095113973
171.25 186.875 37.107319022
172.5 209.583333333 27.3163056718
173.75 218.75 48.709919421
176.25 198.333333333 33.1400647086
177.5 183.4375 26.3001752608
181.25 196.666666667 25.6647726574
187.5 179.0625 34.6226871971
190.0 252.8125 121.396094331
192.5 222.5 16.7891333904
196.25 253.125 39.1162130708
200.0 233.75 26.3539608029
203.75 148.333333333 36.2332336705
205.0 221.5625 36.7250659462
207.5 186.666666667 13.8569076236
211.25 254.464285714 67.4995275872
212.5 267.083333333 55.1638972115
215.0 202.1875 53.4247060708
216.25 241.666666667 58.1873172512
218.75 233.333333333 11.4715832483
220.0 273.333333333 83.6224152565
221.25 206.666666667 12.9233853494
223.75 249.583333333 59.80291706
225.0 223.0 30.2861354418
226.25 193.125 34.3977197645
227.5 237.916666667 49.4167369308
228.75 286.5625 35.5687604331
230.0 195.0 27.4288853219
231.25 195.0 67.8309786651
232.5 239.583333333 30.5220776197
233.75 231.625 33.9625253036
245.0 295.625 67.6243068356
260.0 238.75 58.3737954908
261.25 252.083333333 22.4845626054
266.25 246.5625 32.1419580727
270.0 273.333333333 13.8569076236
271.25 351.25 86.1865708797
277.5 286.25 21.6686697792
280.0 283.75 19.4722024092
286.25 324.0625 35.6455532816
290.0 286.875 39.3452268388
302.5 265.0 40.6586399182
317.5 269.583333333 45.6701640996
321.25 309.6875 34.4870333423
323.75 328.333333333 86.3033249005
338.75 317.916666667 61.7651241038
