108.75	157.5
28.75	152.5
106.25	96.25
172.5	173.75
403.75	255
302.5	291.25
205	255
156.25	157.5
401.25	558.75
141.25	131.25
196.25	185
240	276.25
132.5	238.75
122.5	101.25
237.5	210
143.75	202.5
207.5	292.5
110	305
537.5	670
155	216.25
147.5	286.25
131.25	160
325	293.75
66.25	78.75
91.25	43.75
145	233.75
658.75	622.5
706.25	628.75
67.5	73.75
438.75	382.5
420	398.75
215	237.5
96.25	102.5
201.25	122.5
28.75	123.75
66.25	146.25
120	243.75
63.75	146.25
167.5	150
118.75	232.5
190	226.25
295	316.25
360	340
207.5	207.5
62.5	42.5
367.5	418.75
77.5	137.5
190	163.75
110	130
223.75	236.25
120	111.25
195	173.75
80	70
516.25	446.25
165	110
258.75	323.75
121.25	170
113.75	195
77.5	2.5
113.75	73.75
176.25	252.5
145	632.5
165	191.25
131.25	141.25
78.75	138.75
361.25	387.5
133.75	122.5
198.75	275
5	2.5
180	141.25
142.5	133.75
2.5	91.25
141.25	53.75
200	276.25
256.25	283.75
311.25	270
100	195
137.5	256.25
205	156.25
210	262.5
172.5	152.5
280	261.25
120	198.75
180	193.75
362.5	362.5
81.25	2.5
245	273.75
291.25	396.25
216.25	186.25
318.75	297.5
295	326.25
192.5	160
193.75	150
348.75	338.75
86.25	176.25
211.25	188.75
42.5	35
60	1.25
198.75	188.75
176.25	207.5
62.5	140
202.5	108.75
283.75	200
318.75	298.75
120	73.75
38.75	33.75
158.75	82.5
216.25	217.5
162.5	241.25
132.5	167.5
458.75	447.5
270	291.25
1.25	101.25
313.75	247.5
268.75	252.5
55	93.75
122.5	433.75
178.75	207.5
417.5	408.75
180	180
231.25	265
16.25	7.5
152.5	133.75
423.75	338.75
121.25	132.5
341.25	273.75
342.5	357.5
176.25	110
197.5	130
232.5	290
80	207.5
293.75	276.25
45	132.5
175	188.75
291.25	252.5
417.5	447.5
655	580
167.5	302.5
98.75	133.75
207.5	141.25
163.75	163.75
528.75	443.75
375	367.5
263.75	338.75
283.75	283.75
213.75	233.75
125	147.5
96.25	97.5
71.25	61.25
402.5	416.25
156.25	155
268.75	282.5
120	227.5
95	107.5
357.5	292.5
156.25	187.5
102.5	172.5
171.25	105
208.75	151.25
225	300
742.5	617.5
132.5	133.75
138.75	183.75
93.75	322.5
5	103.75
251.25	166.25
73.75	75
770	668.75
171.25	260
312.5	281.25
190	148.75
53.75	70
182.5	162.5
187.5	351.25
63.75	212.5
283.75	287.5
177.5	246.25
91.25	100
428.75	527.5
82.5	116.25
95	81.25
147.5	183.75
141.25	173.75
62.5	42.5
108.75	123.75
7.5	256.25
181.25	152.5
402.5	490
180	290
396.25	320
252.5	175
273.75	222.5
177.5	207.5
296.25	286.25
295	292.5
262.5	293.75
226.25	235
16.25	112.5
223.75	222.5
56.25	36.25
112.5	1.25
275	306.25
140	203.75
110	1.25
476.25	391.25
61.25	73.75
237.5	256.25
165	268.75
261.25	252.5
213.75	172.5
112.5	111.25
171.25	230
225	151.25
356.25	417.5
1.25	228.75
73.75	1.25
256.25	225
238.75	218.75
166.25	170
150	182.5
57.5	106.25
203.75	203.75
140	121.25
148.75	283.75
160	340
78.75	78.75
405	325
28.75	67.5
6.25	6.25
108.75	148.75
123.75	185
140	131.25
120	101.25
162.5	201.25
93.75	125
340	310
106.25	161.25
356.25	308.75
173.75	143.75
142.5	112.5
302.5	355
222.5	280
62.5	18.75
393.75	405
7.5	33.75
131.25	198.75
253.75	243.75
173.75	205
456.25	352.5
377.5	318.75
100	123.75
261.25	253.75
227.5	248.75
130	98.75
307.5	307.5
60	102.5
156.25	156.25
320	356.25
228.75	143.75
128.75	163.75
137.5	116.25
346.25	317.5
120	263.75
110	152.5
153.75	176.25
518.75	395
183.75	172.5
131.25	191.25
313.75	292.5
190	141.25
630	501.25
486.25	428.75
296.25	257.5
93.75	133.75
133.75	157.5
383.75	385
307.5	276.25
110	150
110	106.25
115	230
128.75	111.25
172.5	120
310	332.5
403.75	393.75
177.5	178.75
220	133.75
138.75	211.25
21.25	78.75
108.75	7.5
140	226.25
372.5	306.25
2.5	161.25
543.75	467.5
187.5	240
336.25	377.5
111.25	176.25
73.75	125
202.5	191.25
81.25	71.25
175	250
168.75	147.5
138.75	75
252.5	213.75
490	556.25
30	112.5
68.75	106.25
120	173.75
101.25	233.75
98.75	193.75
342.5	277.5
101.25	90
252.5	376.25
346.25	337.5
233.75	182.5
198.75	216.25
440	361.25
296.25	266.25
442.5	450
432.5	410
1.25	20
121.25	122.5
68.75	148.75
277.5	245
143.75	172.5
120	120
187.5	213.75
473.75	387.5
297.5	417.5
268.75	222.5
176.25	272.5
105	126.25
165	100
26.25	40
181.25	312.5
47.5	61.25
120	175
16.25	92.5
195	216.25
145	113.75
220	200
131.25	173.75
228.75	220
128.75	211.25
223.75	200
302.5	306.25
221.25	132.5
71.25	185
317.5	288.75
117.5	167.5
293.75	351.25
266.25	255
130	131.25
250	261.25
82.5	81.25
221.25	172.5
132.5	258.75
373.75	283.75
163.75	163.75
45	118.75
128.75	138.75
166.25	281.25
142.5	135
168.75	137.5
178.75	170
93.75	113.75
427.5	458.75
193.75	217.5
128.75	158.75
501.25	452.5
233.75	166.25
157.5	137.5
380	488.75
2.5	71.25
163.75	185
223.75	203.75
40	57.5
68.75	72.5
142.5	148.75
516.25	437.5
1.25	166.25
188.75	180
137.5	137.5
275	298.75
233.75	367.5
137.5	238.75
151.25	218.75
308.75	327.5
252.5	231.25
168.75	237.5
190	191.25
447.5	447.5
77.5	163.75
183.75	203.75
183.75	175
77.5	122.5
117.5	171.25
282.5	348.75
6.25	102.5
98.75	246.25
196.25	147.5
103.75	120
328.75	165
273.75	195
156.25	211.25
308.75	227.5
182.5	255
238.75	250
1.25	40
207.5	157.5
168.75	136.25
83.75	105
418.75	366.25
170	267.5
121.25	103.75
358.75	368.75
438.75	471.25
390	377.5
92.5	275
145	303.75
121.25	65
262.5	295
245	208.75
120	173.75
396.25	495
215	205
242.5	242.5
145	256.25
62.5	113.75
273.75	295
225	275
113.75	275
206.25	235
50	113.75
230	147.5
126.25	146.25
190	241.25
196.25	192.5
187.5	170
168.75	221.25
191.25	128.75
121.25	236.25
225	167.5
407.5	440
218.75	227.5
607.5	516.25
218.75	218.75
262.5	197.5
232.5	255
207.5	188.75
101.25	115
252.5	232.5
257.5	218.75
192.5	185
367.5	351.25
140	162.5
197.5	200
6.25	7.5
346.25	280
246.25	240
2.5	6.25
51.25	181.25
110	151.25
247.5	221.25
125	123.75
137.5	126.25
308.75	256.25
255	342.5
215	216.25
171.25	153.75
151.25	158.75
287.5	232.5
127.5	128.75
261.25	202.5
81.25	100
63.75	93.75
412.5	360
197.5	170
241.25	265
167.5	198.75
368.75	305
182.5	130
208.75	161.25
230	230
235	202.5
12.5	72.5
172.5	172.5
337.5	285
121.25	123.75
73.75	152.5
128.75	121.25
81.25	82.5
52.5	196.25
260	208.75
156.25	308.75
131.25	228.75
63.75	161.25
190	237.5
87.5	160
140	131.25
185	187.5
210	262.5
356.25	377.5
85	85
165	240
222.5	253.75
140	151.25
277.5	172.5
438.75	380
166.25	110
156.25	127.5
108.75	87.5
151.25	102.5
147.5	167.5
276.25	238.75
91.25	67.5
190	192.5
67.5	128.75
465	370
515	507.5
285	227.5
278.75	306.25
385	401.25
243.75	205
290	422.5
122.5	202.5
278.75	261.25
215	243.75
218.75	277.5
261.25	272.5
170	173.75
206.25	248.75
430	498.75
100	130
138.75	128.75
233.75	246.25
115	83.75
61.25	213.75
71.25	65
17.5	20
211.25	162.5
328.75	261.25
35	203.75
35	17.5
141.25	308.75
130	101.25
135	197.5
165	223.75
201.25	168.75
251.25	238.75
90	92.5
45	110
